date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
10/7/1923,1923,0,,TOL,OOR,1520.938,1387.207,0.758411014,0.241588986,1530.153,1377.992,7,0
10/7/1923,1923,0,,BFF,AKR,1546.028,1491.869,0.665061892,0.334938108,1560.66,1477.237,9,0
10/7/1923,1923,0,,RAC,CHI,1476.907,1582.552,0.441772528,0.558227472,1464.881,1594.578,0,3
10/7/1923,1923,0,,RII,CIB,1569.972,1300,0.87305602,0.12694398,1558.594,1311.378,0,0
10/7/1923,1923,0,,GB,SLA,1519.66,1300,0.837349073,0.162650927,1509.372,1310.289,0,0
10/7/1923,1923,0,,ARI,RCH,1554.01,1446.493,0.729697366,0.270302634,1574.618,1425.886,60,0
10/7/1923,1923,0,,CBD,LOU,1653.496,1414.601,0.851872092,0.148127908,1662.965,1405.132,37,0
10/14/1923,1923,0,,RII,RCH,1558.594,1425.886,0.757330393,0.242669607,1576.599,1407.881,56,0
10/14/1923,1923,0,,COL,BFF,1361.236,1560.66,0.315656206,0.684343794,1352.988,1568.907,0,3
10/14/1923,1923,0,,GB,CHI,1509.372,1594.578,0.470953969,0.529046031,1496.433,1607.517,0,3
10/14/1923,1923,0,,MNN,OOR,1407.648,1377.992,0.632947766,0.367052234,1430.016,1355.624,23,0
10/14/1923,1923,0,,ARI,AKR,1574.618,1477.237,0.718035974,0.281964026,1590.35,1461.504,19,0
10/14/1923,1923,0,,CBD,DAY,1662.965,1492.732,0.79480075,0.20519925,1675.697,1480,30,0
10/14/1923,1923,0,,SLA,HAM,1310.289,1433.058,0.417621491,0.582378509,1312.801,1430.545,0,0
10/14/1923,1923,0,,MIL,RAC,1409.765,1464.881,0.514220383,0.485779617,1409.331,1465.314,7,7
10/21/1923,1923,0,,COL,LOU,1352.988,1405.132,0.518492832,0.481507168,1387.028,1371.093,34,0
10/21/1923,1923,0,,CHI,CBD,1607.517,1675.697,0.49542374,0.50457626,1588.264,1694.95,0,6
10/21/1923,1923,0,,RAC,AKR,1465.314,1461.504,0.597750813,0.402249187,1473.885,1452.934,9,7
10/21/1923,1923,0,,DUL,HAM,1360.238,1430.545,0.492363207,0.507636793,1374.346,1416.437,3,0
10/21/1923,1923,0,,CIB,SLA,1311.378,1312.801,0.590486918,0.409513082,1326.868,1297.311,6,0
10/21/1923,1923,0,,BFF,OOR,1568.907,1355.624,0.832287359,0.167712641,1580.998,1343.534,57,0
10/21/1923,1923,0,,ARI,MNN,1590.35,1430.016,0.785351027,0.214648973,1599.317,1421.05,9,0
10/21/1923,1923,0,,GB,MIL,1496.433,1409.331,0.705903271,0.294096729,1510.544,1395.22,12,0
10/21/1923,1923,0,,TOL,DAY,1530.153,1480,0.659905686,0.340094314,1539.114,1471.04,6,3
10/28/1923,1923,0,,MIL,SLA,1395.22,1297.311,0.718650926,0.281349074,1405.414,1287.116,6,0
10/28/1923,1923,0,,GB,RAC,1510.544,1473.885,0.642262184,0.357737816,1468.915,1515.513,3,24
10/28/1923,1923,0,,CIB,OOR,1326.868,1343.534,0.569112935,0.430887065,1354.966,1315.435,27,0
10/28/1923,1923,0,,DUL,MNN,1374.346,1421.05,0.526305749,0.473694251,1395.981,1399.415,9,0
10/28/1923,1923,0,,ARI,DAY,1599.317,1471.04,0.752611996,0.247388004,1610.223,1460.134,13,3
10/28/1923,1923,0,,TOL,COL,1539.114,1387.028,0.77723883,0.22276117,1515.205,1410.937,0,3
10/28/1923,1923,0,,CHI,BFF,1588.264,1580.998,0.60252486,0.39747514,1609.603,1559.658,18,3
10/28/1923,1923,0,,CBD,AKR,1694.95,1452.934,0.854124838,0.145875162,1699.07,1448.814,7,3
11/4/1923,1923,0,,ARI,CBD,1610.223,1699.07,0.465735199,0.534264801,1595.392,1713.901,3,7
11/4/1923,1923,0,,CHI,OOR,1609.603,1315.435,0.887707698,0.112292302,1615.967,1309.072,26,0
11/4/1923,1923,0,,RII,MIL,1576.599,1405.414,0.795693078,0.204306922,1532.298,1449.715,3,14
11/4/1923,1923,0,,CIB,BFF,1354.966,1559.658,0.309142383,0.690857617,1360.787,1553.837,0,0
11/4/1923,1923,0,,SLA,GB,1287.116,1468.915,0.33797104,0.66202896,1278.218,1477.813,0,3
11/4/1923,1923,0,,MNN,RAC,1399.415,1515.513,0.426989717,0.573010283,1423.813,1491.116,13,6
11/11/1923,1923,0,,ARI,HAM,1595.392,1416.437,0.802868175,0.197131825,1602.298,1409.531,6,0
11/11/1923,1923,0,,COL,TOL,1410.937,1515.205,0.443728208,0.556271792,1443.03,1483.111,16,0
11/11/1923,1923,0,,SLA,OOR,1278.218,1309.072,0.548982439,0.451017561,1296.689,1290.602,14,7
11/11/1923,1923,0,,CHI,AKR,1615.967,1448.814,0.791894019,0.208105981,1626.162,1438.618,20,6
11/11/1923,1923,0,,BFF,CBD,1553.837,1713.901,0.366506758,0.633493242,1557.909,1709.83,3,3
11/11/1923,1923,0,,CIB,DAY,1360.787,1460.134,0.450731091,0.549268909,1362.29,1458.631,0,0
11/11/1923,1923,0,,MIL,DUL,1449.715,1395.981,0.664516703,0.335483297,1458.54,1387.156,6,3
11/11/1923,1923,0,,RAC,GB,1491.116,1477.813,0.610817135,0.389182865,1455.227,1513.702,0,16
11/11/1923,1923,0,,MNN,RII,1423.813,1532.298,0.437744791,0.562255209,1425.711,1530.4,6,6
11/18/1923,1923,0,,CIB,COL,1362.29,1443.03,0.477363803,0.522636197,1382.776,1422.544,9,3
11/18/1923,1923,0,,BFF,DAY,1557.909,1458.631,0.720241569,0.279758431,1565.126,1451.414,3,0
11/18/1923,1923,0,,MIL,GB,1458.54,1513.702,0.514154237,0.485845763,1444.221,1528.022,7,10
11/18/1923,1923,0,,ARI,DUL,1602.298,1387.156,0.833775789,0.166224211,1609.37,1380.084,10,0
11/18/1923,1923,0,,CHI,RII,1626.162,1530.4,0.716145274,0.283854726,1634.677,1521.885,7,3
11/18/1923,1923,0,,CBD,OOR,1709.83,1290.602,0.941993343,0.058006657,1713.384,1287.048,41,0
11/24/1923,1923,0,,SLA,MIL,1296.689,1444.221,0.383411655,0.616588345,1275.326,1465.583,0,17
11/24/1923,1923,0,,RCH,TOL,1407.881,1483.111,0.4852821,0.5147179,1389.082,1501.91,6,12
11/25/1923,1923,0,,GB,DUL,1528.022,1380.084,0.773077309,0.226922691,1537.944,1370.162,10,0
11/25/1923,1923,0,,BFF,TOL,1565.126,1501.91,0.676573811,0.323426189,1559.741,1507.295,3,3
11/25/1923,1923,0,,ARI,RAC,1609.37,1455.227,0.779282241,0.220717759,1575.686,1488.911,4,10
11/25/1923,1923,0,,COL,OOR,1422.544,1287.048,0.760267705,0.239732295,1436.688,1272.903,27,3
11/25/1923,1923,0,,RII,MNN,1521.885,1425.711,0.716627141,0.283372859,1515.278,1432.318,6,6
11/25/1923,1923,0,,CHI,HAM,1634.677,1409.531,0.841604436,0.158395564,1640.497,1403.711,14,7
11/25/1923,1923,0,,CIB,CBD,1382.776,1713.384,0.178145527,0.821854473,1371.297,1724.863,10,46
11/29/1923,1923,0,,AKR,BFF,1438.618,1559.741,0.419927758,0.580072242,1451.697,1546.662,2,0
11/29/1923,1923,0,,RAC,MIL,1488.911,1465.583,0.624444652,0.375555348,1452.047,1502.447,0,16
11/29/1923,1923,0,,GB,HAM,1537.944,1403.711,0.758940088,0.241059912,1551.188,1390.467,19,0
11/29/1923,1923,0,,CHI,ARI,1640.497,1575.686,0.678579669,0.321420331,1648.912,1567.271,3,0
11/29/1923,1923,0,,CBD,TOL,1724.863,1507.295,0.835702264,0.164297736,1734.669,1497.49,28,0
12/1/1923,1923,0,,RCH,BFF,1389.082,1546.662,0.369832998,0.630167002,1370.35,1565.394,0,13
12/2/1923,1923,0,,CHI,MIL,1648.912,1502.447,0.771586357,0.228413643,1640.629,1510.73,0,0
12/2/1923,1923,0,,COL,DAY,1436.688,1451.414,0.571849336,0.428150664,1464.584,1423.517,30,3
12/2/1923,1923,0,,ARI,OOR,1567.271,1272.903,0.887822411,0.112177589,1569.945,1270.23,22,19
12/2/1923,1923,0,,RAC,MNN,1452.047,1432.318,0.619573732,0.380426268,1475.33,1409.035,23,0
12/2/1923,1923,0,,CBD,BFF,1734.669,1565.394,0.793899883,0.206100117,1744.757,1555.306,14,0
12/9/1923,1923,0,,COL,CBD,1464.584,1744.757,0.224673611,0.775326389,1454.769,1754.572,0,10
12/9/1923,1923,0,,ARI,MIL,1569.945,1510.73,0.671513641,0.328486359,1554.307,1526.367,12,14
12/9/1923,1923,0,,LOU,OOR,1371.093,1270.23,0.722076296,0.277923704,1324.302,1317.02,0,19
12/9/1923,1923,0,,CHI,RII,1640.629,1515.278,0.749462644,0.250537356,1655.089,1500.818,29,7
9/27/1924,1924,0,,FYJ,RCH,1413.889,1415.234,0.590595488,0.409404512,1438.487,1390.636,21,0
9/28/1924,1924,0,,RII,CHI,1502.212,1605.059,0.445748208,0.554251792,1503.867,1603.405,0,0
9/28/1924,1924,0,,DUL,GB,1415.108,1535.792,0.420543452,0.579456548,1431.591,1519.309,6,3
9/28/1924,1924,0,,RAC,HAM,1485.22,1428.645,0.668152731,0.331847269,1500.302,1413.563,10,0
9/28/1924,1924,0,,ARI,MIL,1537.871,1519.245,0.618076038,0.381923962,1555.517,1501.599,17,7
10/4/1924,1924,0,,FYJ,KEN,1438.487,1300,0.763391717,0.236608283,1452.599,1285.887,31,6
10/5/1924,1924,0,,RII,RAC,1503.867,1500.302,0.597411659,0.402588341,1521.846,1482.322,9,0
10/5/1924,1924,0,,DAY,FYJ,1450.678,1452.599,0.589793531,0.410206469,1471.135,1432.143,19,7
10/5/1924,1924,0,,MNN,DUL,1441.023,1431.591,0.605507073,0.394492927,1423.647,1448.967,0,3
10/5/1924,1924,0,,BFF,COL,1538.537,1471.513,0.681351831,0.318648169,1554.403,1455.646,13,0
10/5/1924,1924,0,,CIB,CHI,1415.865,1603.405,0.330616744,0.669383256,1431.44,1587.829,16,14
10/5/1924,1924,0,,RCH,AKR,1390.636,1469.465,0.480108972,0.519891028,1377.407,1482.693,0,3
10/5/1924,1924,0,,ARI,GB,1555.517,1519.309,0.641665465,0.358334535,1565.015,1509.81,3,0
10/5/1924,1924,0,,MIL,KCB,1501.599,1300,0.822688156,0.177311844,1505.984,1295.615,3,0
10/11/1924,1924,0,,FYJ,CIB,1432.143,1431.44,0.593442962,0.406557038,1429.293,1434.29,3,3
10/12/1924,1924,0,,RII,HAM,1521.846,1413.563,0.7305662,0.2694338,1538.31,1397.1,26,0
10/12/1924,1924,0,,BFF,DAY,1554.403,1471.135,0.701300667,0.298699333,1523.129,1502.409,0,7
10/12/1924,1924,0,,RCH,COL,1377.407,1455.646,0.480956763,0.519043237,1356.398,1476.655,7,15
10/12/1924,1924,0,,CIB,AKR,1434.29,1482.693,0.523866851,0.476133149,1460.495,1456.488,29,14
10/12/1924,1924,0,,MIL,KEN,1505.984,1285.887,0.837691392,0.162308608,1514.867,1277.005,21,0
10/12/1924,1924,0,,CHI,RAC,1587.829,1482.322,0.727409156,0.272590844,1580.894,1489.258,10,10
10/12/1924,1924,0,,ARI,MNN,1565.015,1423.647,0.766374169,0.233625831,1576.289,1412.373,13,0
10/12/1924,1924,0,,GB,KCB,1509.81,1295.615,0.833018888,0.166981112,1518.207,1287.219,16,0
10/18/1924,1924,0,,FYJ,COL,1429.293,1476.655,0.525361339,0.474638661,1455.974,1449.974,23,7
10/19/1924,1924,0,,KEN,HAM,1277.005,1397.1,0.421369907,0.578630093,1279.403,1394.702,6,6
10/19/1924,1924,0,,RII,DAY,1538.31,1502.409,0.641259022,0.358740978,1559.196,1481.523,20,0
10/19/1924,1924,0,,RAC,KCB,1489.258,1287.219,0.823057326,0.176942674,1496.825,1279.652,13,3
10/19/1924,1924,0,,GB,MIL,1518.207,1514.867,0.597100109,0.402899891,1540.796,1492.278,17,0
10/19/1924,1924,0,,BFF,RCH,1523.129,1356.398,0.791493403,0.208506597,1535.564,1343.964,26,0
10/19/1924,1924,0,,CHI,ARI,1580.894,1576.289,0.598850687,0.401149313,1596.027,1561.155,6,0
10/26/1924,1924,0,,KCB,RII,1279.652,1559.196,0.225304969,0.774695031,1328.293,1510.555,23,7
10/26/1924,1924,0,,CIB,RCH,1460.495,1343.964,0.739809071,0.260190929,1480.177,1324.282,59,0
10/26/1924,1924,0,,GB,MNN,1540.796,1412.373,0.752768443,0.247231557,1554.411,1398.758,19,0
10/26/1924,1924,0,,DUL,KEN,1448.967,1279.403,0.794171956,0.205828044,1461.974,1266.396,32,0
10/26/1924,1924,0,,ARI,HAM,1561.155,1394.702,0.791229181,0.208770819,1536.638,1419.219,3,6
10/26/1924,1924,0,,CHI,FYJ,1596.027,1455.974,0.765016113,0.234983887,1610.789,1441.211,33,3
10/26/1924,1924,0,,DAY,COL,1481.523,1449.974,0.635475719,0.364524281,1448.491,1483.006,6,17
10/26/1924,1924,0,,BFF,AKR,1535.564,1456.488,0.696221307,0.303778693,1544.741,1447.311,17,13
10/26/1924,1924,0,,MIL,RAC,1492.278,1496.825,0.586131394,0.413868606,1463.374,1525.729,0,10
11/1/1924,1924,0,,FYJ,AKR,1441.211,1447.311,0.583961112,0.416038888,1466.966,1421.557,23,0
11/2/1924,1924,0,,GB,RAC,1554.411,1525.729,0.6316442,0.3683558,1564.207,1515.933,6,3
11/2/1924,1924,0,,ARI,MIL,1536.638,1463.374,0.689099246,0.310900754,1502.776,1497.237,8,17
11/2/1924,1924,0,,BFF,FYJ,1544.741,1466.966,0.694635047,0.305364953,1496.919,1514.788,0,24
11/2/1924,1924,0,,MNN,DUL,1398.758,1461.974,0.50256736,0.49743264,1379.183,1481.549,0,6
11/2/1924,1924,0,,CIB,DAY,1480.177,1448.491,0.635658384,0.364341616,1505.19,1423.478,35,0
11/2/1924,1924,0,,COL,AKR,1483.006,1421.557,0.674344044,0.325655956,1504.156,1400.406,30,0
11/2/1924,1924,0,,CHI,RII,1610.789,1510.555,0.72134908,0.27865092,1604.039,1517.305,3,3
11/2/1924,1924,0,,KCB,HAM,1328.293,1419.219,0.462758585,0.537241415,1310.493,1437.019,0,6
11/8/1924,1924,0,,FYJ,KCB,1514.788,1310.493,0.824940686,0.175059314,1525.966,1299.314,42,7
11/9/1924,1924,0,,ARI,DAY,1502.776,1423.478,0.696491518,0.303508482,1520.88,1405.374,23,0
11/9/1924,1924,0,,GB,DUL,1564.207,1481.549,0.700564578,0.299435422,1579.018,1466.738,13,0
11/9/1924,1924,0,,RAC,RII,1515.933,1517.305,0.590557907,0.409442093,1499.072,1534.167,3,6
11/9/1924,1924,0,,CHI,COL,1604.039,1504.156,0.720942765,0.279057235,1614.142,1494.053,12,6
11/9/1924,1924,0,,AKR,CIB,1400.406,1505.19,0.442995153,0.557004847,1377.44,1528.157,7,20
11/9/1924,1924,0,,MIL,MNN,1497.237,1379.183,0.741493111,0.258506889,1511.99,1364.429,28,7
11/9/1924,1924,0,,BFF,KEN,1496.919,1266.396,0.845687108,0.154312892,1505.985,1257.33,27,0
11/11/1924,1924,0,,KCB,MIL,1299.314,1511.99,0.299413687,0.700586313,1323.488,1487.817,7,3
11/15/1924,1924,0,,FYJ,MNN,1525.966,1364.429,0.786516104,0.213483896,1539.502,1350.894,39,7
11/16/1924,1924,0,,RII,KCB,1534.167,1323.488,0.830184567,0.169815433,1542.89,1314.765,17,0
11/16/1924,1924,0,,CIB,FYJ,1528.157,1539.502,0.57660771,0.42339229,1506.977,1560.681,7,12
11/16/1924,1924,0,,BFF,DAY,1505.985,1405.374,0.721785087,0.278214913,1517.355,1394.004,14,6
11/16/1924,1924,0,,ARI,AKR,1520.88,1377.44,0.768502918,0.231497082,1532.041,1366.279,13,0
11/16/1924,1924,0,,MIL,GB,1487.817,1579.018,0.462365047,0.537634953,1468.814,1598.021,10,17
11/16/1924,1924,0,,COL,RCH,1494.053,1324.282,0.794366668,0.205633332,1504.581,1313.753,16,0
11/16/1924,1924,0,,CHI,RAC,1614.142,1499.072,0.738186917,0.261813083,1606.878,1506.336,3,3
11/22/1924,1924,0,,RCH,BFF,1313.753,1517.355,0.310484061,0.689515939,1297.203,1533.906,0,16
11/22/1924,1924,0,,FYJ,MIL,1560.681,1468.814,0.711565416,0.288434584,1575.611,1453.884,21,6
11/23/1924,1924,0,,CIB,COL,1506.977,1504.581,0.595792132,0.404207868,1523.288,1488.27,7,0
11/23/1924,1924,0,,CHI,GB,1606.878,1598.021,0.604716152,0.395283848,1617.481,1587.417,3,0
11/23/1924,1924,0,,BFF,MIL,1533.906,1453.884,0.697371806,0.302628194,1486.452,1501.338,0,23
11/23/1924,1924,0,,ARI,RAC,1532.041,1506.336,0.627648022,0.372351978,1528.148,1510.229,10,10
11/23/1924,1924,0,,RII,DUL,1542.89,1466.738,0.692649696,0.307350304,1508.806,1500.823,0,9
11/27/1924,1924,0,,FYJ,DAY,1575.611,1394.004,0.805273193,0.194726807,1587.021,1382.594,32,7
11/27/1924,1924,0,,AKR,BFF,1366.279,1486.452,0.421260436,0.578739564,1403.505,1449.226,22,0
11/27/1924,1924,0,,ARI,CHI,1528.148,1617.481,0.465039141,0.534960859,1499.714,1645.916,0,21
11/27/1924,1924,0,,KCB,GB,1314.765,1587.417,0.232305064,0.767694936,1304.215,1597.966,6,17
11/27/1924,1924,0,,CIB,MIL,1523.288,1501.338,0.622582567,0.377417433,1550.766,1473.859,53,10
11/29/1924,1924,0,,FYJ,BFF,1587.021,1449.226,0.762671449,0.237328551,1602.942,1433.304,45,7
11/30/1924,1924,0,,CHI,MIL,1645.916,1473.859,0.796507887,0.203492113,1656.535,1463.24,31,14
11/30/1924,1924,0,,RAC,GB,1510.229,1597.966,0.467325458,0.532674542,1532.614,1575.582,7,0
9/20/1925,1925,0,,GB,HAM,1552.054,1459.679,0.712165225,0.287834775,1566.603,1445.13,14,0
9/20/1925,1925,0,,RII,CHI,1507.537,1606.023,0.451958436,0.548041564,1509.002,1604.558,0,0
9/26/1925,1925,0,,FYJ,BFF,1570.295,1457.203,0.735980364,0.264019636,1585.167,1442.33,27,7
9/27/1925,1925,0,,CBD,RCH,1502.032,1366.468,0.760339042,0.239660958,1511.166,1357.334,14,7
9/27/1925,1925,0,,GB,CHI,1566.603,1604.558,0.538842462,0.461157538,1581.267,1589.894,14,10
9/27/1925,1925,0,,AKR,CIB,1437.337,1535.511,0.452403333,0.547596667,1460.459,1512.388,7,0
9/27/1925,1925,0,,PTB,BFF,1478.004,1442.33,0.640958361,0.359041639,1501.126,1419.208,28,0
9/27/1925,1925,0,,ARI,HAM,1501.476,1445.13,0.667860382,0.332139618,1478.723,1467.883,6,10
9/27/1925,1925,0,,DPN,COL,1300,1493.847,0.322631867,0.677368133,1329.923,1463.924,7,0
9/27/1925,1925,0,,RII,DAY,1509.002,1423.396,0.704112291,0.295887709,1502.777,1429.621,0,0
9/27/1925,1925,0,,DUL,KCB,1502.215,1371.143,0.75559543,0.24440457,1479.216,1394.143,0,3
10/3/1925,1925,0,,FYJ,PRV,1585.167,1499.667,0.70398515,0.29601485,1596.69,1488.145,7,0
10/4/1925,1925,0,,RII,GB,1502.777,1581.267,0.480596079,0.519403921,1517.267,1566.777,3,0
10/4/1925,1925,0,,ARI,MIL,1478.723,1477.16,0.594636821,0.405363179,1506.701,1449.183,34,0
10/4/1925,1925,0,,PTB,PRV,1501.126,1488.145,0.610376412,0.389623588,1476.498,1512.773,0,6
10/4/1925,1925,0,,BFF,RCH,1419.208,1357.334,0.674881075,0.325118925,1413.875,1362.668,0,0
10/4/1925,1925,0,,CBD,DAY,1511.166,1429.621,0.699218844,0.300781156,1526.44,1414.348,14,0
10/4/1925,1925,0,,CIB,COL,1512.388,1463.924,0.657720246,0.342279754,1521.413,1454.899,3,0
10/4/1925,1925,0,,AKR,KCB,1460.459,1394.143,0.680466323,0.319533677,1473,1381.602,14,7
10/4/1925,1925,0,,DPN,CHI,1329.923,1589.894,0.245576885,0.754423115,1337.683,1582.135,0,0
10/10/1925,1925,0,,FYJ,CBD,1596.69,1526.44,0.68537002,0.31462998,1607.312,1515.818,12,7
10/11/1925,1925,0,,ARI,COL,1506.701,1454.899,0.662032824,0.337967176,1522.092,1439.508,19,9
10/11/1925,1925,0,,PRV,NYG,1512.773,1300,0.831877166,0.168122834,1520.857,1291.915,14,0
10/11/1925,1925,0,,GB,MIL,1566.777,1449.183,0.740985221,0.259014779,1583.355,1432.605,31,0
10/11/1925,1925,0,,CHI,HAM,1582.135,1467.883,0.737275844,0.262724156,1597.153,1452.865,28,7
10/11/1925,1925,0,,DPN,FYJ,1337.683,1607.312,0.235422934,0.764577066,1361.055,1583.939,3,0
10/11/1925,1925,0,,PTB,CBD,1476.498,1515.818,0.536889338,0.463110662,1507.327,1484.989,28,0
10/11/1925,1925,0,,BFF,AKR,1413.875,1473,0.508453999,0.491546001,1413.617,1473.258,0,0
10/11/1925,1925,0,,CIB,KCB,1521.413,1381.602,0.764765595,0.235234405,1527.38,1375.636,16,13
10/11/1925,1925,0,,DUL,RII,1479.216,1517.267,0.538705138,0.461294862,1451.238,1545.245,0,12
10/17/1925,1925,0,,FYJ,NYG,1583.939,1291.915,0.886471528,0.113528472,1586.085,1289.769,5,3
10/18/1925,1925,0,,PRV,PTB,1520.857,1507.327,0.611127722,0.388872278,1475.793,1552.391,0,34
10/18/1925,1925,0,,GB,RII,1583.355,1545.245,0.644179007,0.355820993,1604.051,1524.549,20,0
10/18/1925,1925,0,,ARI,KCB,1522.092,1375.636,0.771577226,0.228422774,1533.091,1364.637,20,7
10/18/1925,1925,0,,NYG,FYJ,1289.769,1586.085,0.20890112,0.79109888,1279.531,1596.323,0,14
10/18/1925,1925,0,,CBD,AKR,1484.989,1473.258,0.608663828,0.391336172,1448.532,1509.714,3,20
10/18/1925,1925,0,,CHI,CIB,1597.153,1527.38,0.684777613,0.315222387,1609.506,1515.027,7,0
10/18/1925,1925,0,,BFF,COL,1413.617,1439.508,0.556045859,0.443954141,1435.295,1417.83,17,6
10/18/1925,1925,0,,DPN,DAY,1361.055,1414.348,0.516841354,0.483158646,1379.76,1395.644,6,0
10/24/1925,1925,0,,FYJ,DAY,1596.323,1395.644,0.821914304,0.178085696,1600.729,1391.238,3,0
10/25/1925,1925,0,,DPN,AKR,1379.76,1509.714,0.407597706,0.592402294,1382.578,1506.896,0,0
10/25/1925,1925,0,,ARI,CHI,1533.091,1609.506,0.483578403,0.516421597,1556.997,1585.6,9,0
10/25/1925,1925,0,,RII,KCB,1524.549,1364.637,0.784941236,0.215058764,1515.858,1373.327,3,3
10/25/1925,1925,0,,GB,RCH,1604.051,1362.668,0.853670245,0.146329755,1611.872,1354.847,33,13
10/31/1925,1925,0,,FYJ,COL,1600.729,1417.83,0.806436784,0.193563216,1611.151,1407.407,19,0
11/1/1925,1925,0,,AKR,DAY,1506.896,1391.238,0.73884056,0.26115944,1519.968,1378.167,17,3
11/1/1925,1925,0,,MIL,GB,1432.605,1611.872,0.34123989,0.65876011,1419.98,1624.497,0,6
11/1/1925,1925,0,,DPN,HAM,1382.578,1452.865,0.492391983,0.507608017,1413.561,1421.882,26,6
11/1/1925,1925,0,,PRV,RCH,1475.793,1354.847,0.744671308,0.255328692,1489.403,1341.237,17,0
11/1/1925,1925,0,,BFF,FYJ,1435.295,1611.151,0.34566747,0.65433253,1420.14,1626.306,3,12
11/1/1925,1925,0,,CHI,RII,1585.6,1515.858,0.684739092,0.315260908,1597.161,1504.297,6,0
11/1/1925,1925,0,,ARI,DUL,1556.997,1451.238,0.7276967,0.2723033,1565.131,1443.104,10,6
11/1/1925,1925,0,,NYG,CIB,1279.531,1515.027,0.272603399,0.727396601,1326.774,1467.784,19,0
11/1/1925,1925,0,,PTB,COL,1552.391,1407.407,0.77008037,0.22991963,1565.171,1394.627,20,0
11/3/1925,1925,0,,NYG,BFF,1326.774,1420.14,0.459268506,0.540731494,1349.556,1397.358,7,0
11/7/1925,1925,0,,FYJ,AKR,1626.306,1519.968,0.728356645,0.271643355,1638.393,1507.881,17,7
11/8/1925,1925,0,,DPN,MIL,1413.561,1419.98,0.58351491,0.41648509,1438.64,1394.901,21,0
11/8/1925,1925,0,,ARI,GB,1565.131,1624.497,0.508107267,0.491892733,1578.734,1610.893,9,6
11/8/1925,1925,0,,CHI,FYJ,1597.161,1638.393,0.534151643,0.465848357,1624.774,1610.78,19,0
11/8/1925,1925,0,,NYG,COL,1349.556,1394.627,0.528648723,0.471351277,1377.543,1366.639,19,0
11/8/1925,1925,0,,CBD,CIB,1448.532,1467.784,0.565458796,0.434541204,1465.099,1451.217,6,0
11/8/1925,1925,0,,PRV,BFF,1489.403,1397.358,0.71177567,0.28822433,1502.305,1384.456,10,0
11/8/1925,1925,0,,PTB,AKR,1565.171,1507.881,0.669064689,0.330935311,1584.553,1488.5,21,0
11/11/1925,1925,0,,DPN,CIB,1438.64,1451.217,0.574875406,0.425124594,1457.762,1432.095,22,13
11/11/1925,1925,0,,NYG,RCH,1377.543,1341.237,0.641795166,0.358204834,1395.618,1323.163,13,0
11/14/1925,1925,0,,FYJ,PTB,1610.78,1584.553,0.62835001,0.37164999,1632.509,1562.824,20,0
11/15/1925,1925,0,,GB,DAY,1610.893,1378.167,0.847334802,0.152665198,1616.486,1372.575,7,0
11/15/1925,1925,0,,PTB,RCH,1562.824,1323.163,0.85242764,0.14757236,1568.52,1317.467,14,6
11/15/1925,1925,0,,NYG,PRV,1395.618,1502.305,0.440293827,0.559706173,1403.527,1494.396,13,12
11/15/1925,1925,0,,RII,KCB,1504.297,1373.327,0.755486982,0.244513018,1518.567,1359.056,35,12
11/15/1925,1925,0,,CHI,DPN,1624.774,1457.762,0.791760227,0.208239773,1634.976,1447.56,14,0
11/15/1925,1925,0,,ARI,BFF,1578.734,1384.456,0.816456831,0.183543169,1588.226,1374.965,23,6
11/21/1925,1925,0,,FYJ,CIB,1632.509,1432.095,0.82169091,0.17830909,1581.899,1482.704,0,14
11/22/1925,1925,0,,NYG,KCB,1403.527,1359.056,0.65252704,0.34747296,1416.409,1346.174,9,3
11/22/1925,1925,0,,DPN,RCH,1447.56,1317.467,0.754553204,0.245446796,1461.288,1303.739,20,0
11/22/1925,1925,0,,PTB,CIB,1568.52,1482.704,0.70436408,0.29563592,1584.813,1466.411,24,6
11/22/1925,1925,0,,RII,MIL,1518.567,1394.901,0.747636955,0.252363045,1534.96,1378.508,40,7
11/22/1925,1925,0,,CHI,GB,1634.976,1616.486,0.617891216,0.382108784,1657.735,1593.727,21,0
11/22/1925,1925,0,,PRV,FYJ,1494.396,1581.899,0.467660788,0.532339212,1522.783,1553.511,20,7
11/22/1925,1925,0,,CBD,COL,1465.099,1366.639,0.719291795,0.280708205,1475.268,1356.47,6,0
11/22/1925,1925,0,,ARI,DAY,1588.226,1372.575,0.834181477,0.165818523,1596.191,1364.61,14,0
11/26/1925,1925,0,,DPN,RII,1461.288,1534.96,0.48752258,0.51247742,1447.824,1548.424,3,6
11/26/1925,1925,0,,CHI,ARI,1657.735,1596.191,0.674464126,0.325535874,1652.414,1601.512,0,0
11/26/1925,1925,0,,PTB,GB,1584.813,1593.727,0.580020359,0.419979641,1613.2,1565.34,31,0
11/26/1925,1925,0,,CIB,KCB,1466.411,1346.174,0.743894525,0.256105475,1419.455,1393.131,0,17
11/28/1925,1925,0,,FYJ,GB,1553.511,1565.34,0.575927384,0.424072616,1569.626,1549.225,13,7
11/29/1925,1925,0,,CHI,COL,1652.414,1356.47,0.88872277,0.11127723,1653.739,1355.145,14,13
11/29/1925,1925,0,,ARI,RII,1601.512,1548.424,0.663687177,0.336312823,1614.786,1535.15,7,0
